txn_id,customer_id,counterparty_id,account_id,product_type,channel,amount,currency,amount_base,country_origin,country_dest,mcc,is_foreign,dt,label,hour,dow,sum_amt_prev3,cnt_prev3,sum_amt_prev10,cnt_prev10,sum_amt_prev30,cnt_prev30,new_counterparty_flag
acct_60,cust_1157,cash,acct_main_cust_1157,ACCOUNT_EVENT,branch,173.04,BND,173.04,BN,BN,,False,2025-02-03 12:00:00,0,12,0,301.01,3.0,698.8700000000002,10.0,3101.9,30.0,True
acct_593,cust_1160,cash,acct_main_cust_1160,ACCOUNT_EVENT,branch,62.75,BND,62.75,BN,BN,,False,2025-02-25 17:00:00,0,17,1,33.31,3.0,947.3,10.0,2666.99,30.0,True
acct_321,cust_1164,bank,acct_main_cust_1164,ACCOUNT_EVENT,online,75.94,BND,75.94,BN,BN,,False,2025-02-14 09:00:00,0,9,4,84.61999999999995,3.0,741.22,10.0,4010.77,30.0,True
acct_329,cust_1164,bank,acct_main_cust_1164,ACCOUNT_EVENT,online,50.16,BND,50.16,BN,BN,,False,2025-02-14 17:00:00,0,17,4,151.13999999999993,3.0,801.4300000000001,10.0,4085.82,30.0,False
acct_137,cust_1167,cash,acct_main_cust_1167,ACCOUNT_EVENT,branch,49.18,BND,49.18,BN,BN,,False,2025-02-06 17:00:00,0,17,3,93.52999999999996,3.0,563.66,10.0,3235.7,30.0,True
acct_176,cust_117,cash,acct_main_cust_117,ACCOUNT_EVENT,branch,45.09,BND,45.09,BN,BN,,False,2025-02-08 08:00:00,0,8,5,24.479999999999944,3.0,291.75,10.0,2107.57,30.0,True
acct_555,cust_1170,cash,acct_main_cust_1170,ACCOUNT_EVENT,branch,519.37,BND,519.37,BN,BN,,False,2025-02-24 03:00:00,0,3,0,171.8,3.0,596.75,10.0,2204.11,30.0,True
acct_316,cust_1173,bank,acct_main_cust_1173,ACCOUNT_EVENT,online,100.08,BND,100.08,BN,BN,,False,2025-02-14 04:00:00,0,4,4,298.26,3.0,1824.68,10.0,2698.1000000000004,30.0,True
acct_634,cust_1176,cash,acct_main_cust_1176,ACCOUNT_EVENT,branch,29.03,BND,29.03,BN,BN,,False,2025-02-27 10:00:00,0,10,3,9.01,3.0,287.55,10.0,1754.23,30.0,True
acct_246,cust_1177,cash,acct_main_cust_1177,ACCOUNT_EVENT,branch,84.52,BND,84.52,BN,BN,,False,2025-02-11 06:00:00,0,6,1,137.00999999999993,3.0,719.81,10.0,2186.9,30.0,True
acct_201,cust_1178,cash,acct_main_cust_1178,ACCOUNT_EVENT,branch,25.12,BND,25.12,BN,BN,,False,2025-02-09 09:00:00,0,9,6,176.93000000000012,3.0,290.6600000000001,10.0,2479.13,30.0,True
acct_319,cust_118,cash,acct_main_cust_118,ACCOUNT_EVENT,branch,114.6,BND,114.6,BN,BN,,False,2025-02-14 07:00:00,0,7,4,86.66000000000011,3.0,531.94,10.0,1349.24,30.0,True
acct_642,cust_118,cash,acct_main_cust_118,ACCOUNT_EVENT,branch,117.36,BND,117.36,BN,BN,,False,2025-02-27 18:00:00,0,18,3,198.9800000000001,3.0,621.5500000000001,10.0,1354.82,30.0,False
acct_70,cust_1181,bank,acct_main_cust_1181,ACCOUNT_EVENT,online,96.05,BND,96.05,BN,BN,,False,2025-02-03 22:00:00,0,22,0,158.42000000000002,3.0,283.12,10.0,1403.2199999999998,30.0,True
acct_280,cust_1188,bank,acct_main_cust_1188,ACCOUNT_EVENT,online,169.34,BND,169.34,BN,BN,,False,2025-02-12 16:00:00,0,16,2,118.29999999999998,3.0,485.14,10.0,2823.8,30.0,True
acct_250,cust_1189,bank,acct_main_cust_1189,ACCOUNT_EVENT,online,166.29,BND,166.29,BN,BN,,False,2025-02-11 10:00:00,0,10,1,10.06,3.0,894.89,10.0,4805.88,30.0,True
acct_550,cust_1189,cash,acct_main_cust_1189,ACCOUNT_EVENT,branch,84.06,BND,84.06,BN,BN,,False,2025-02-23 22:00:00,0,22,6,174.37,3.0,1060.41,10.0,4910.94,30.0,True
acct_542,cust_119,bank,acct_main_cust_119,ACCOUNT_EVENT,online,50.84,BND,50.84,BN,BN,,False,2025-02-23 14:00:00,0,14,6,102.56,3.0,361.51,10.0,1604.41,30.0,True
acct_406,cust_1193,bank,acct_main_cust_1193,ACCOUNT_EVENT,online,312.2,BND,312.2,BN,BN,,False,2025-02-17 22:00:00,0,22,0,19.35,3.0,1406.4300000000003,10.0,2741.29,30.0,True
acct_318,cust_1194,bank,acct_main_cust_1194,ACCOUNT_EVENT,online,460.32,BND,460.32,BN,BN,,False,2025-02-14 06:00:00,0,6,4,164.81,3.0,350.32,10.0,1385.57,30.0,True
acct_520,cust_1194,cash,acct_main_cust_1194,ACCOUNT_EVENT,branch,35.68,BND,35.68,BN,BN,,False,2025-02-22 16:00:00,0,16,5,579.63,3.0,808.14,10.0,1805.48,30.0,True
acct_220,cust_120,cash,acct_main_cust_120,ACCOUNT_EVENT,branch,85.14,BND,85.14,BN,BN,,False,2025-02-10 04:00:00,0,4,0,37.48000000000003,3.0,607.49,10.0,2219.57,30.0,True
acct_524,cust_1201,cash,acct_main_cust_1201,ACCOUNT_EVENT,branch,278.4,BND,278.4,BN,BN,,False,2025-02-22 20:00:00,0,20,5,66.13,3.0,234.5300000000001,10.0,1145.61,30.0,True
acct_228,cust_1204,cash,acct_main_cust_1204,ACCOUNT_EVENT,branch,27.16,BND,27.16,BN,BN,,False,2025-02-10 12:00:00,0,12,0,303.54,3.0,460.55,10.0,1463.61,30.0,True
acct_629,cust_1205,bank,acct_main_cust_1205,ACCOUNT_EVENT,online,27.72,BND,27.72,BN,BN,,False,2025-02-27 05:00:00,0,5,3,137.99999999999997,3.0,1663.7099999999998,10.0,2445.01,30.0,True
acct_644,cust_1208,cash,acct_main_cust_1208,ACCOUNT_EVENT,branch,17.71,BND,17.71,BN,BN,,False,2025-02-27 20:00:00,0,20,3,210.82,3.0,593.74,10.0,3079.92,30.0,True
acct_286,cust_1212,cash,acct_main_cust_1212,ACCOUNT_EVENT,branch,80.37,BND,80.37,BN,BN,,False,2025-02-12 22:00:00,0,22,2,702.59,3.0,1623.3,10.0,2231.08,30.0,True
acct_528,cust_1212,bank,acct_main_cust_1212,ACCOUNT_EVENT,online,34.98,BND,34.98,BN,BN,,False,2025-02-23 00:00:00,0,0,6,727.9700000000001,3.0,1683.72,10.0,2279.45,30.0,True
acct_22,cust_1213,cash,acct_main_cust_1213,ACCOUNT_EVENT,branch,67.03,BND,67.03,BN,BN,,False,2025-02-01 22:00:00,0,22,5,41.499999999999886,3.0,261.2700000000002,10.0,1432.3700000000003,30.0,True
acct_206,cust_1213,bank,acct_main_cust_1213,ACCOUNT_EVENT,online,17.78,BND,17.78,BN,BN,,False,2025-02-09 14:00:00,0,14,6,103.53999999999988,3.0,327.0100000000002,10.0,832.9400000000003,30.0,True
acct_589,cust_1213,cash,acct_main_cust_1213,ACCOUNT_EVENT,branch,119.16,BND,119.16,BN,BN,,False,2025-02-25 13:00:00,0,13,1,120.32999999999988,3.0,334.80000000000024,10.0,751.7200000000003,30.0,False
acct_383,cust_1215,cash,acct_main_cust_1215,ACCOUNT_EVENT,branch,11.38,BND,11.38,BN,BN,,False,2025-02-16 23:00:00,0,23,6,237.49999999999997,3.0,403.0300000000001,10.0,1979.57,30.0,True
acct_65,cust_1218,bank,acct_main_cust_1218,ACCOUNT_EVENT,online,124.61,BND,124.61,BN,BN,,False,2025-02-03 17:00:00,0,17,0,299.6,3.0,524.64,10.0,3018.8,30.0,True
acct_294,cust_1218,cash,acct_main_cust_1218,ACCOUNT_EVENT,branch,21.18,BND,21.18,BN,BN,,False,2025-02-13 06:00:00,0,6,3,191.31,3.0,612.3,10.0,3130.42,30.0,True
acct_536,cust_1219,cash,acct_main_cust_1219,ACCOUNT_EVENT,branch,203.65,BND,203.65,BN,BN,,False,2025-02-23 08:00:00,0,8,6,6.680000000000057,3.0,267.0,10.0,2392.83,30.0,True
acct_373,cust_122,bank,acct_main_cust_122,ACCOUNT_EVENT,online,135.33,BND,135.33,BN,BN,,False,2025-02-16 13:00:00,0,13,6,49.1,3.0,899.44,10.0,3729.730000000001,30.0,True
acct_216,cust_1220,bank,acct_main_cust_1220,ACCOUNT_EVENT,online,438.95,BND,438.95,BN,BN,,False,2025-02-10 00:00:00,0,0,0,1007.8299999999998,3.0,1481.93,10.0,3425.02,30.0,True
acct_393,cust_1223,cash,acct_main_cust_1223,ACCOUNT_EVENT,branch,104.15,BND,104.15,BN,BN,,False,2025-02-17 09:00:00,0,9,0,7.83,3.0,371.7900000000002,10.0,3329.01,30.0,True
acct_14,cust_1225,bank,acct_main_cust_1225,ACCOUNT_EVENT,online,446.01,BND,446.01,BN,BN,,False,2025-02-01 14:00:00,0,14,5,97.77,3.0,189.12,10.0,1542.2800000000002,30.0,True
acct_132,cust_123,cash,acct_main_cust_123,ACCOUNT_EVENT,branch,43.6,BND,43.6,BN,BN,,False,2025-02-06 12:00:00,0,12,3,11.79,3.0,778.38,10.0,2719.85,30.0,True
acct_382,cust_1232,bank,acct_main_cust_1232,ACCOUNT_EVENT,online,55.56,BND,55.56,BN,BN,,False,2025-02-16 22:00:00,1,22,6,182.83,3.0,890.5799999999999,10.0,2333.98,30.0,True
acct_566,cust_1234,bank,acct_main_cust_1234,ACCOUNT_EVENT,online,25.97,BND,25.97,BN,BN,,False,2025-02-24 14:00:00,0,14,0,9.28,3.0,159.41,10.0,1033.68,30.0,True
acct_580,cust_1237,bank,acct_main_cust_1237,ACCOUNT_EVENT,online,44.2,BND,44.2,BN,BN,,False,2025-02-25 04:00:00,0,4,1,574.5699999999999,3.0,1152.83,10.0,4039.29,30.0,True
acct_203,cust_1238,cash,acct_main_cust_1238,ACCOUNT_EVENT,branch,466.82,BND,466.82,BN,BN,,False,2025-02-09 11:00:00,0,11,6,141.17000000000002,3.0,881.5500000000001,10.0,7281.719999999999,30.0,True
acct_348,cust_1239,bank,acct_main_cust_1239,ACCOUNT_EVENT,online,78.31,BND,78.31,BN,BN,,False,2025-02-15 12:00:00,0,12,5,21.05,3.0,183.79,10.0,1563.18,30.0,True
acct_283,cust_1246,bank,acct_main_cust_1246,ACCOUNT_EVENT,online,193.82,BND,193.82,BN,BN,,False,2025-02-12 19:00:00,0,19,2,16.53,3.0,370.31,10.0,3019.05,30.0,True
acct_271,cust_1247,cash,acct_main_cust_1247,ACCOUNT_EVENT,branch,246.67,BND,246.67,BN,BN,,False,2025-02-12 07:00:00,0,7,2,42.86000000000023,3.0,360.0800000000002,10.0,3266.3700000000003,30.0,True
acct_395,cust_1247,bank,acct_main_cust_1247,ACCOUNT_EVENT,online,69.3,BND,69.3,BN,BN,,False,2025-02-17 11:00:00,0,11,0,285.9600000000002,3.0,593.7600000000002,10.0,3510.76,30.0,True
acct_1,cust_1250,bank,acct_main_cust_1250,ACCOUNT_EVENT,online,62.57,BND,62.57,BN,BN,,False,2025-02-01 01:00:00,1,1,5,72.48,3.0,297.94999999999993,10.0,1887.81,30.0,True
acct_609,cust_1253,cash,acct_main_cust_1253,ACCOUNT_EVENT,branch,206.76,BND,206.76,BN,BN,,False,2025-02-26 09:00:00,0,9,2,39.00999999999998,3.0,685.73,10.0,1729.2900000000002,30.0,True
acct_346,cust_1255,bank,acct_main_cust_1255,ACCOUNT_EVENT,online,184.46,BND,184.46,BN,BN,,False,2025-02-15 10:00:00,0,10,5,15.27,3.0,1590.85,10.0,4404.66,30.0,True
acct_9,cust_1258,cash,acct_main_cust_1258,ACCOUNT_EVENT,branch,101.23,BND,101.23,BN,BN,,False,2025-02-01 09:00:00,0,9,5,25.62,3.0,853.49,10.0,2385.9100000000003,30.0,True
acct_45,cust_1259,cash,acct_main_cust_1259,ACCOUNT_EVENT,branch,29.88,BND,29.88,BN,BN,,False,2025-02-02 21:00:00,0,21,6,96.97000000000024,3.0,2444.12,10.0,6860.54,30.0,True
acct_124,cust_1259,bank,acct_main_cust_1259,ACCOUNT_EVENT,online,62.35,BND,62.35,BN,BN,,False,2025-02-06 04:00:00,0,4,3,118.95000000000022,3.0,2469.09,10.0,6887.92,30.0,True
acct_633,cust_126,bank,acct_main_cust_126,ACCOUNT_EVENT,online,400.1,BND,400.1,BN,BN,,False,2025-02-27 09:00:00,0,9,3,110.5,3.0,489.42,10.0,1869.47,30.0,True
acct_573,cust_1268,bank,acct_main_cust_1268,ACCOUNT_EVENT,online,93.25,BND,93.25,BN,BN,,False,2025-02-24 21:00:00,0,21,0,1133.75,3.0,1181.6799999999998,10.0,3811.02,30.0,True
acct_514,cust_128,cash,acct_main_cust_128,ACCOUNT_EVENT,branch,66.43,BND,66.43,BN,BN,,False,2025-02-22 10:00:00,0,10,5,42.41,3.0,182.81,10.0,1510.62,30.0,True
acct_149,cust_1286,bank,acct_main_cust_1286,ACCOUNT_EVENT,online,36.69,BND,36.69,BN,BN,,False,2025-02-07 05:00:00,0,5,4,264.88,3.0,358.35000000000014,10.0,1857.1500000000003,30.0,True
acct_587,cust_1291,bank,acct_main_cust_1291,ACCOUNT_EVENT,online,90.1,BND,90.1,BN,BN,,False,2025-02-25 11:00:00,0,11,1,67.25,3.0,808.5899999999998,10.0,2378.42,30.0,True
acct_522,cust_1297,cash,acct_main_cust_1297,ACCOUNT_EVENT,branch,154.82,BND,154.82,BN,BN,,False,2025-02-22 18:00:00,0,18,5,91.23,3.0,336.57,10.0,1710.98,30.0,True
acct_369,cust_1300,bank,acct_main_cust_1300,ACCOUNT_EVENT,online,54.21,BND,54.21,BN,BN,,False,2025-02-16 09:00:00,0,9,6,82.53999999999989,3.0,536.89,10.0,4073.64,30.0,True
acct_561,cust_1302,cash,acct_main_cust_1302,ACCOUNT_EVENT,branch,68.09,BND,68.09,BN,BN,,False,2025-02-24 09:00:00,0,9,0,758.64,3.0,1173.25,10.0,4227.19,30.0,True
acct_628,cust_1305,cash,acct_main_cust_1305,ACCOUNT_EVENT,branch,66.32,BND,66.32,BN,BN,,False,2025-02-27 04:00:00,0,4,3,150.52,3.0,521.17,10.0,3608.03,30.0,True
acct_335,cust_131,bank,acct_main_cust_131,ACCOUNT_EVENT,online,85.7,BND,85.7,BN,BN,,False,2025-02-14 23:00:00,0,23,4,177.14,3.0,401.86,10.0,2040.65,30.0,True
acct_601,cust_131,bank,acct_main_cust_131,ACCOUNT_EVENT,online,30.77,BND,30.77,BN,BN,,False,2025-02-26 01:00:00,0,1,2,212.84,3.0,465.56000000000006,10.0,2061.36,30.0,False
acct_277,cust_1313,cash,acct_main_cust_1313,ACCOUNT_EVENT,branch,235.44,BND,235.44,BN,BN,,False,2025-02-12 13:00:00,0,13,2,33.390000000000114,3.0,1710.7,10.0,2927.31,30.0,True
acct_486,cust_1316,bank,acct_main_cust_1316,ACCOUNT_EVENT,online,231.5,BND,231.5,BN,BN,,False,2025-02-21 06:00:00,0,6,4,288.17,3.0,821.8399999999999,10.0,2989.44,30.0,True
acct_344,cust_1319,bank,acct_main_cust_1319,ACCOUNT_EVENT,online,84.29,BND,84.29,BN,BN,,False,2025-02-15 08:00:00,0,8,5,49.35999999999999,3.0,287.99,10.0,1108.81,30.0,True
acct_479,cust_1323,cash,acct_main_cust_1323,ACCOUNT_EVENT,branch,104.75,BND,104.75,BN,BN,,False,2025-02-20 23:00:00,0,23,3,386.65,3.0,604.81,10.0,3015.15,30.0,True
acct_375,cust_1325,bank,acct_main_cust_1325,ACCOUNT_EVENT,online,27.43,BND,27.43,BN,BN,,False,2025-02-16 15:00:00,0,15,6,81.64,3.0,2991.19,10.0,3899.86,30.0,True
acct_165,cust_1326,bank,acct_main_cust_1326,ACCOUNT_EVENT,online,201.89,BND,201.89,BN,BN,,False,2025-02-07 21:00:00,0,21,4,87.77,3.0,738.78,10.0,2674.28,30.0,True
